case,element,region_group,time_s,anzahl_punkte,t_mean,t_flaechen_summe,kontaktflaeche_summe,q_summe,q_dot_avg_mean,t_flaechengewichtet
Case6,Element3,bottom_surface,1758.0,571,0.22168559744554306,0.00016989471184374456,0.0007629576253401433,0.0023090726261431297,3.075517652482833,0.22267909278448036
Case6,Element3,bottom_surface,2276.0,571,0.23746059677156975,0.00018194228989117578,0.0007629576253401433,0.002536604158302477,3.37493932330582,0.2384697181708642
Case6,Element3,bottom_surface,2948.0,571,0.25522007615188735,0.0001955022956776452,0.0007629576253401433,0.0027394887690580213,3.6419477901541497,0.25624266562705367
Case6,Element3,bottom_surface,3817.0,571,0.27568316667159604,0.00021112368144708107,0.0007629576253401433,0.0029230924438370613,3.8835842476781472,0.27671744070053367
Case6,Element3,bottom_surface,4943.0,571,0.2999735120597456,0.00022966381570159022,0.0007629576253401433,0.0030880564427685163,4.100675578371077,0.30101778666829765
Case6,Element3,bottom_surface,6401.0,571,0.32966130559239804,0.0002523207534003031,0.0007629576253401433,0.003231561517138676,4.2895132183280476,0.3307139807244379
Case6,Element3,bottom_surface,8289.0,571,0.36648638778830167,0.0002804219178517426,0.0007629576253401433,0.0033473743240949225,4.441913105217917,0.36754586170722703
Case6,Element3,bottom_surface,10734.0,571,0.4118537139076199,0.0003150393079922071,0.0007629576253401433,0.0034317450745877036,4.5529619333530835,0.412918486595839
Case6,Element3,bottom_surface,13900.0,571,0.46629965399636003,0.00035658235558893165,0.0007629576253401433,0.0034868475732396566,4.6255304931738745,0.46736849301422134
Case6,Element3,bottom_surface,18000.0,571,0.52923050889691,0.000404598421594136,0.0007629576253401433,0.0035207507528648724,4.670234358571782,0.5303026120405535
Case6,Element3,lateral,10.0,661,0.0057256926292647845,2.9151813258660336e-06,0.0004945009177327859,-0.0004378150010462698,-0.8152012322022466,0.005895199020522979
Case6,Element3,lateral,13.0,661,0.00817604399980387,4.156495579884119e-06,0.0004945009177327859,-0.0006162798777777106,-1.1240030312814044,0.008405435522629647
Case6,Element3,lateral,17.0,661,0.011483387865284767,5.821454111704052e-06,0.0004945009177327859,-0.0008473333572300162,-1.5052722890390948,0.011772382826698412
Case6,Element3,lateral,22.0,661,0.015532431576520437,7.850517125934918e-06,0.0004945009177327859,-0.0011212297018394002,-1.9427322970657652,0.015875637121015643
Case6,Element3,lateral,28.0,661,0.020225623819447657,1.0194120335992192e-05,0.0004945009177327859,-0.0014297967555687257,-2.4229128233840194,0.020614967476159072
Case6,Element3,lateral,36.0,661,0.026180928911057166,1.3159974018519952e-05,0.0004945009177327859,-0.0018110786307549114,-3.00379405193164,0.026612638210777244
Case6,Element3,lateral,47.0,661,0.03383450724169992,1.696435722290041e-05,0.0004945009177327859,-0.0022892092933210102,-3.7204952141544685,0.03430601767268602
Case6,Element3,lateral,61.0,661,0.04279370655787972,2.1412555239727047e-05,0.0004945009177327859,-0.0028372224042148768,-4.533049729119162,0.043301345805181655
Case6,Element3,lateral,79.0,661,0.053176603941659184,2.6564141941085135e-05,0.0004945009177327859,-0.0034604497028331827,-5.45057058784634,0.05371909533126415
Case6,Element3,lateral,102.0,661,0.06485592754562834,3.235674451248312e-05,0.0004945009177327859,-0.004148850400486516,-6.45913068046363,0.06543313339201481
Case6,Element3,lateral,133.0,661,0.07823067580446476,3.898857310180873e-05,0.0004945009177327859,-0.004921046039488203,-7.585848532792715,0.07884428866293236
Case6,Element3,lateral,172.0,661,0.09210127130133867,4.586488632348667e-05,0.0004945009177327859,-0.005702039236273154,-8.720676899316706,0.09274985076624416
Case6,Element3,lateral,222.0,661,0.10624460542340376,5.287490086957612e-05,0.0004945009177327859,-0.006471990623384485,-9.833706895469168,0.10692578916132205
Case6,Element3,lateral,288.0,661,0.12048221050216115,5.992971883788388e-05,0.0004945009177327859,-0.0072100337996294,-10.892983143841818,0.12119233087099787
Case6,Element3,lateral,373.0,661,0.1340387606785919,6.664473223227719e-05,0.0004945009177327859,-0.007864263752400093,-11.822491460706868,0.13477170586019033
Case6,Element3,lateral,483.0,661,0.1467770271760749,7.295172185008256e-05,0.0004945009177327859,-0.00841790604890193,-12.597867374909537,0.14752595846445643
Case6,Element3,lateral,625.0,661,0.15877873541750154,7.889121937686372e-05,0.0004945009177327859,-0.008868038916337227,-13.216093332557433,0.1595370535176525
Case6,Element3,lateral,810.0,661,0.17101172192868355,8.494278844740388e-05,0.0004945009177327859,-0.009257472851821658,-13.739560759755538,0.17177478423468678
Case6,Element3,lateral,1048.0,661,0.1829630320456675,9.085272626029954e-05,0.0004945009177327859,-0.009551705204253445,-14.123032358630727,0.1837261024243311
Case6,Element3,lateral,1358.0,661,0.19583625292290716,9.721746052473819e-05,0.0004945009177327859,-0.009802222837259974,-14.442189770032902,0.19659712861700232
Case6,Element3,lateral,1758.0,661,0.2098192987775477,0.00010413054844208814,0.0004945009177327859,-0.010013835756187119,-14.707657909650155,0.21057705801540555
Case6,Element3,lateral,2276.0,661,0.22542597327704295,0.000111846427404151,0.0004945009177327859,-0.01019869636858036,-14.937715199437097,0.22618042432954513
Case6,Element3,lateral,2948.0,661,0.24303898339879795,0.0001205544508979724,0.0004945009177327859,-0.010357902054246018,-15.134430368074284,0.24379014593278586
Case6,Element3,lateral,3817.0,661,0.26337347409087863,0.00013060824095507807,0.0004945009177327859,-0.010495697374971883,-15.303124308308297,0.26412133177405955
Case6,Element3,lateral,4943.0,661,0.2875522011441425,0.00014256302664642303,0.0004945009177327859,-0.010613167911351265,-15.445330667936553,0.28829678881093607
Case6,Element3,lateral,6401.0,661,0.317145261354301,0.0001571953288190277,0.0004945009177327859,-0.010711517259625289,-15.563376700715644,0.3178868292899136
Case6,Element3,lateral,8289.0,661,0.35389373236608856,0.00017536627794265716,0.0004945009177327859,-0.01079117269323197,-15.659052572201999,0.35463286650040166
Case6,Element3,lateral,10734.0,661,0.3992024931374558,0.0001977707133772274,0.0004945009177327859,-0.010853754714822791,-15.73542998958987,0.3999400330417527
Case6,Element3,lateral,13900.0,661,0.45360536199425416,0.0002246726235239052,0.0004945009177327859,-0.010902590336457284,-15.796993814996327,0.45434217706611385
Case6,Element3,lateral,18000.0,661,0.5165036467391616,0.0002557758595574573,0.0004945009177327859,-0.010942660085619678,-15.849574143263098,0.517240414295189
Case6,Element3,support,10.0,231,0.0047802805703757245,3.961372488190967e-07,8.402635133317372e-05,-0.000807264382175506,-9.765160170995824,0.004714440678833822
Case6,Element3,support,13.0,231,0.006919514692935652,5.741536825869167e-07,8.402635133317372e-05,-0.0010642109672717784,-12.87183982273762,0.006833019326405525
Case6,Element3,support,17.0,231,0.00990409027532947,8.230934194121139e-07,8.402635133317372e-05,-0.001340307105059719,-16.209002488761584,0.00979565822331685
Case6,Element3,support,22.0,231,0.013638355360633144,1.1349966171779716e-06,8.402635133317372e-05,-0.0016240397828672566,-19.63744430632909,0.013507627061867596
Case6,Element3,support,28.0,231,0.01803689947535335,1.5027453172175526e-06,8.402635133317372e-05,-0.0019064234802126823,-23.048603248659155,0.017884214813267355
Case6,Element3,support,36.0,231,0.023686153433346135,1.975405041251171e-06,8.402635133317372e-05,-0.0022196508803746543,-26.831344057504474,0.023509351648728298
Case6,Element3,support,47.0,231,0.03100830830134124,2.5883453294324703e-06,8.402635133317372e-05,-0.0025801698999308887,-31.184263579850082,0.03080397147282281
Case6,Element3,support,61.0,231,0.03962456860921682,3.309846727729556e-06,8.402635133317372e-05,-0.0029705106613461896,-35.896576725205406,0.03939058015985545
Case6,Element3,support,79.0,231,0.04964123596519297,4.148780164797751e-06,8.402635133317372e-05,-0.0033996187713563556,-41.0764948499368,0.049374750884367
Case6,Element3,support,102.0,231,0.06092978044432988,5.0943580336597485e-06,8.402635133317372e-05,-0.0038649874938533825,-46.693953662066576,0.060628100028526276
Case6,Element3,support,133.0,231,0.07387441092650092,6.178764717675001e-06,8.402635133317372e-05,-0.004381800599509924,-52.93239310668241,0.0735336548551956
Case6,Element3,support,172.0,231,0.08731500207101893,7.304826918579926e-06,8.402635133317372e-05,-0.004901288043418794,-59.20323062793778,0.08693495317457596
Case6,Element3,support,222.0,231,0.10103870981845214,8.454740105491042e-06,8.402635133317372e-05,-0.0054106405462797345,-65.35193314072866,0.10062010275761074
Case6,Element3,support,288.0,231,0.11487903841309008,9.614603341243158e-06,8.402635133317372e-05,-0.005895645779846501,-71.20702590012262,0.11442366815524571
Case6,Element3,support,373.0,231,0.12808935074209382,1.0721898878825954e-05,8.402635133317372e-05,-0.006321698314619,-76.35081344936911,0.12760162388001886
Case6,Element3,support,483.0,231,0.14054155197543902,1.1765933827037661e-05,8.402635133317372e-05,-0.006677703888184128,-80.64937807684929,0.14002671352924084
Case6,Element3,support,625.0,231,0.15231819321883383,1.2753654409350949e-05,8.402635133317372e-05,-0.006962230014241694,-84.08537908019424,0.15178160430626467
Case6,Element3,support,810.0,231,0.16436349759008312,1.376421922360607e-05,8.402635133317372e-05,-0.007203781613939124,-87.0028949701229,0.16380836493815407
Case6,Element3,support,1048.0,231,0.17618049497671157,1.4756005701984263e-05,8.402635133317372e-05,-0.007381377779769828,-89.1484617424909,0.1756116440600292
Case6,Element3,support,1358.0,231,0.18894402713310762,1.5827512727781225e-05,8.402635133317372e-05,-0.007529527995613621,-90.93860954518414,0.18836367968690437
Case6,Element3,support,1758.0,231,0.20283717490993355,1.6994096488900562e-05,8.402635133317372e-05,-0.007652862522189431,-92.42908074362403,0.2022472262483123
Case6,Element3,support,2276.0,231,0.21836665566241203,1.8298281851672186e-05,8.402635133317372e-05,-0.007759724901602528,-93.72056559164733,0.21776837338940835
Case6,Element3,support,2948.0,231,0.23591417141579804,1.977213565055154e-05,8.402635133317372e-05,-0.007851108957651563,-94.8250430326497,0.23530874942020094
Case6,Element3,support,3817.0,231,0.25619292737839894,2.1475569031921335e-05,8.402635133317372e-05,-0.007929579683451714,-95.77351265963415,0.2555813585998557
Case6,Element3,support,4943.0,231,0.28032502814369203,2.3502863499040486e-05,8.402635133317372e-05,-0.007995895382430543,-96.575133373553,0.2797082477834727
Case6,Element3,support,6401.0,231,0.309879593362078,2.5985860566294795e-05,8.402635133317372e-05,-0.00805106259461619,-97.2420348369836,0.30925846658815404
Case6,Element3,support,8289.0,231,0.3465968853423243,2.9070784865702982e-05,8.402635133317372e-05,-0.008095744562314766,-97.782177241279,0.3459722385235332
Case6,Element3,support,10734.0,231,0.3918805989047435,3.287557632136271e-05,8.402635133317372e-05,-0.008131209515010963,-98.21083934744492,0.3912531699848234
Case6,Element3,support,13900.0,231,0.44626301249862776,3.7444947342915305e-05,8.402635133317372e-05,-0.008159479164223245,-98.55243710924611,0.4456333846324229
Case6,Element3,support,18000.0,231,0.5091435534714761,4.272841563573248e-05,8.402635133317372e-05,-0.008183302506963763,-98.84020846412919,0.5085120912403969
Case6,Element3,top_surface,10.0,619,0.01051220911543271,9.40235865501889e-06,0.0008656523693318589,-1.6187952690329487e-05,-0.022571107360352435,0.010861587154524815
Case6,Element3,top_surface,13.0,619,0.013340548671852847,1.1887533272031708e-05,0.0008656523693318589,-2.199102614387886e-05,-0.031089080123976872,0.013732456229752974
Case6,Element3,top_surface,17.0,619,0.016962682160632004,1.5054156613539039e-05,0.0008656523693318589,-2.9421506890952574e-05,-0.042538515746716986,0.01739053359856032
Case6,Element3,top_surface,22.0,619,0.02130941178194129,1.8846126492452105e-05,0.0008656523693318589,-3.81959575070512e-05,-0.0564452567706175,0.021771010119221657
Case6,Element3,top_surface,28.0,619,0.026293181051169835,2.318840068983927e-05,0.0008656523693318589,-4.8061189242165944e-05,-0.07239895377020777,0.026787197160607207
Case6,Element3,top_surface,36.0,619,0.03257471820725506,2.865694998000166e-05,0.0008656523693318589,-6.023728255196842e-05,-0.09238801549678759,0.03310445508526721
Case6,Element3,top_surface,47.0,619,0.0406117711424148,3.5650008773034734e-05,0.0008656523693318589,-7.549880478802703e-05,-0.11771007283949998,0.04118282353983582
Case6,Element3,top_surface,61.0,619,0.04999291001074673,4.3809759919709204e-05,0.0008656523693318589,-9.299236900328589e-05,-0.14692634830964946,0.050608952821931424
Case6,Element3,top_surface,79.0,619,0.060843481696595245,5.324552930660786e-05,0.0008656523693318589,-0.00011289745797688806,-0.1802962907160936,0.061509135991511976
Case6,Element3,top_surface,102.0,619,0.07303081687297255,6.384211526125299e-05,0.0008656523693318589,-0.0001349036709891194,-0.21726595514121985,0.07375029229172976
Case6,Element3,top_surface,133.0,619,0.08696795910871837,7.595848284172168e-05,0.0008656523693318589,-0.00015962049983724586,-0.25884192221478675,0.08774709748712306
Case6,Element3,top_surface,172.0,619,0.10140017312915958,8.850350381757611e-05,0.0008656523693318589,-0.00018466160227062522,-0.3010024897266951,0.10223908228413472
Case6,Element3,top_surface,222.0,619,0.11608872171822487,0.0001012691609053456,0.0008656523693318589,-0.00020940585233062648,-0.3427030234537958,0.11698594550547897
Case6,Element3,top_surface,288.0,619,0.13083787586476692,0.00011408452063930303,0.0008656523693318589,-0.00023320260247011357,-0.38285613140752045,0.1317902251308542
Case6,Element3,top_surface,373.0,619,0.14483420776018424,0.00012624196068594993,0.0008656523693318589,-0.00025439448074780205,-0.4186739891107964,0.14583447716245257
Case6,Element3,top_surface,483.0,619,0.15792849350284863,0.0001376112010822376,0.0008656523693318589,-0.00027244383981296644,-0.4492508725084607,0.15896820243032522
Case6,Element3,top_surface,625.0,619,0.17020216209737132,0.0001482626461233875,0.0008656523693318589,-0.00028724442921236165,-0.4743999740830765,0.1712727318447957
Case6,Element3,top_surface,810.0,619,0.18265410020941905,0.00015906383412071592,0.0008656523693318589,-0.0003001667853621261,-0.49642793377001837,0.18375024404252138
Case6,Element3,top_surface,1048.0,619,0.19475362067246826,0.00016955351054598035,0.0008656523693318589,-0.00031005414783640976,-0.5133561433705618,0.19586789865410725
Case6,Element3,top_surface,1358.0,619,0.2077425510697617,0.00018081014519980002,0.0008656523693318589,-0.00031854801222113994,-0.5279434229363471,0.20887154197863014
Case6,Element3,top_surface,1758.0,619,0.22181747782150052,0.00019300454099660403,0.0008656523693318589,-0.00032576494311127634,-0.5403632327103759,0.2229584852237761
Case6,Element3,top_surface,2276.0,619,0.2375018255659297,0.0002065906596310541,0.0008656523693318589,-0.000332088208907647,-0.5512568573253694,0.23865314409121074
Case6,Element3,top_surface,2948.0,619,0.2551797765384046,0.00022190118636282983,0.0008656523693318589,-0.00033754837149964947,-0.5606722290433004,0.2563398359714547
Case6,Element3,top_surface,3817.0,619,0.27556831219149736,0.00023955699065099644,0.0008656523693318589,-0.00034229056044715394,-0.5688584880872942,0.27673578810382626
Case6,Element3,top_surface,4943.0,619,0.29979088869582593,0.00026053066484876955,0.0008656523693318589,-0.0003463502089705316,-0.5758752521187247,0.3009645373579423
Case6,Element3,top_surface,6401.0,619,0.3294192528661967,0.0002861829206873915,0.0008656523693318589,-0.00034975977120276137,-0.581773811851228,0.33059797538390334
Case6,Element3,top_surface,8289.0,619,0.36619640727340513,0.000318022712846496,0.0008656523693318589,-0.0003525204659718457,-0.5865496042605316,0.3673792438088712
Case6,Element3,top_surface,10734.0,619,0.4115293787427128,0.0003572681984591802,0.0008656523693318589,-0.00035467643583731785,-0.5902731763326906,0.4127155554774631
Case6,Element3,top_surface,13900.0,619,0.46595386488475055,0.00040438329250817124,0.0008656523693318589,-0.0003563377745268512,-0.5931324289440658,0.46714282411112507
